id_cotizacion,id_empresa,fecha,precio_apertura,precio_cierre,precio_max,precio_min,volumen_operado,variacion_porcentaje
963,10,2024-04-05 03:00:00,8.94,8.89,9.05,8.83,209162.53,-1.22222222222221
964,10,2024-04-08 03:00:00,8.99,8.92,8.99,8.8,115264.76,"0.337457817772768"
965,10,2024-04-09 03:00:00,9,8.94,9.08,8.8,52602.31,"0.224215246636761"
966,10,2024-04-10 03:00:00,8.8,8.83,8.94,8.76,96256.14,-1.23042505592841
967,10,2024-04-11 03:00:00,8.99,9.23,9.24,8.86,140836.42,4.53001132502833
968,10,2024-04-12 03:00:00,9.31,9.2,9.5,9.17,85463.09,-0.325027085590479
969,10,2024-04-15 03:00:00,9.29,9.09,9.29,9.02,131181.66,-1.19565217391304
970,10,2024-04-16 03:00:00,9,8.88,9.28,8.73,106780.96,-2.3102310231023
971,10,2024-04-17 03:00:00,8.85,8.75,8.98,8.67,40181.12,-1.46396396396398
972,10,2024-04-18 03:00:00,8.67,8.73,8.9,8.5,105878.46,-0.228571428571422
973,10,2024-04-19 03:00:00,8.94,8.56,8.94,8.51,133381.69,-1.94730813287515
974,10,2024-04-22 03:00:00,8.71,8.79,8.83,8.53,187447.45,2.68691588785046
975,10,2024-04-23 03:00:00,8.57,8.78,8.9,8.57,54463.04,-0.113765642775876
976,10,2024-04-24 03:00:00,8.8,8.86,8.95,8.7,37824.72,"0.911161731207288"
977,10,2024-04-25 03:00:00,9.06,8.9,9.06,8.73,48298.16,"0.45146726862304"
978,10,2024-04-26 03:00:00,9.08,8.96,9.08,8.65,60672.69,"0.674157303370793"
979,10,2024-04-29 03:00:00,9.18,9.16,9.33,9,71053.21,2.23214285714284
980,10,2024-04-30 03:00:00,9.35,9.1,9.35,9.05,63964.48,-0.655021834061142
981,10,2024-05-02 03:00:00,9,9.09,9.19,8.8,42200.63,-0.109890109890109
982,10,2024-05-03 03:00:00,9.54,9.61,9.7,9.38,170819.84,5.72057205720571
983,10,2024-05-06 03:00:00,9.55,9.44,9.66,9.35,90799.7,-1.76899063475546
984,10,2024-05-07 03:00:00,9.6,9.54,9.65,9.27,68508.9,1.05932203389829
985,10,2024-05-08 03:00:00,9.66,9.51,9.66,9.4,74665.21,-0.31446540880502
986,10,2024-05-09 03:00:00,9.64,9.59,9.64,9.51,36775.72,"0.841219768664558"
987,10,2024-05-10 03:00:00,9.68,9.59,9.68,9.36,27976.78,"0"
988,10,2024-05-13 03:00:00,9.65,9.72,9.8,9.53,95725.77,1.35557872784151
989,10,2024-05-14 03:00:00,9.75,9.7,9.8,9.55,69766.09,-0.205761316872444
990,10,2024-05-15 03:00:00,9.75,9.9,9.9,9.61,150472.81,2.06185567010311
991,10,2024-05-16 03:00:00,9.97,9.85,9.97,9.72,67940.35,-0.505050505050508
992,10,2024-05-17 03:00:00,9.93,9.9,9.94,9.72,70786.01,"0.507614213197982"
993,10,2024-05-20 03:00:00,9.9,9.9,9.92,9.7,60224.03,"0"
994,10,2024-05-21 03:00:00,9.9,9.88,9.94,9.8,82373.57,-0.202020202020192
995,10,2024-05-22 03:00:00,9.94,9.79,9.94,9.67,129791.96,-0.91093117408908
996,10,2024-05-23 03:00:00,9.78,9.57,9.79,9.5,99863.97,-2.24719101123594
997,10,2024-05-24 03:00:00,9.56,9.75,9.75,9.45,51597.85,1.8808777429467
998,10,2024-05-27 03:00:00,9.74,9.88,9.9,9.57,93751.95,1.33333333333334
999,10,2024-05-28 03:00:00,9.89,9.78,10,9.61,67726.94,-1.01214574898787
1000,10,2024-05-29 03:00:00,10,9.88,10,9.72,81645.35,1.02249488752557
1001,10,2024-05-30 03:00:00,9.89,9.89,9.96,9.72,64716.49,"0.101214574898778"
1002,10,2024-05-31 03:00:00,9.91,9.93,9.97,9.74,60170.84,"0.404448938321522"
1003,10,2024-06-03 03:00:00,9.92,9.92,10.2,9.82,91949.84,-0.100704934541795
1004,10,2024-06-04 03:00:00,9.99,10,10.1,9.75,176870.69,"0.806451612903225"
1005,10,2024-06-05 03:00:00,9.88,10.05,10.2,9.85,200737.94,"0.500000000000012"
1006,10,2024-06-06 03:00:00,10.05,9.94,10.15,9.9,68883.15,-1.09452736318409
1007,10,2024-06-07 03:00:00,10,10.1,10.35,9.9,119387.38,1.60965794768613
1008,10,2024-06-10 03:00:00,10.15,9.9,10.15,9.85,104625.81,-1.98019801980197
1009,10,2024-06-11 03:00:00,10,10.55,10.6,10,226652.16,6.56565656565657
1010,10,2024-06-12 03:00:00,10.7,10.9,11.25,10.7,186078.84,3.3175355450237
1011,10,2024-06-13 03:00:00,11,10.95,11.3,10.75,104236.7,"0.458715596330261"
1012,10,2024-06-14 03:00:00,11.1,10.85,11.1,10.75,74076.65,-0.91324200913242
1013,10,2024-06-18 03:00:00,10.9,10.9,11,10.55,83225.45,"0.460829493087567"
1014,10,2024-06-19 03:00:00,11,11.1,11.3,10.55,85832.8,1.83486238532109
1015,10,2024-06-24 03:00:00,10.85,10.7,10.95,10.5,106670.3,-3.60360360360361
1016,10,2024-06-25 03:00:00,10.65,10.55,10.85,10.5,81852.3,-1.40186915887849
1017,10,2024-06-26 03:00:00,10.75,10.7,10.9,10.5,73978.8,1.42180094786728
1018,10,2024-06-27 03:00:00,11,10.9,11.1,10.6,93775,1.86915887850467
1019,10,2024-06-28 03:00:00,11,10.7,11,10.7,138633.55,-1.83486238532111
1020,10,2024-07-01 03:00:00,10.85,10.85,10.95,10.5,77295.85,1.4018691588785
1021,10,2024-07-02 03:00:00,10.9,11,11.1,10.8,130652.05,1.38248847926268
1022,10,2024-07-03 03:00:00,11.05,11.25,11.3,10.9,259314.09,2.27272727272727
1023,10,2024-07-04 03:00:00,11.25,11.4,11.5,11.05,81718.8,1.33333333333334
1024,10,2024-07-05 03:00:00,11.5,11.45,11.5,11.2,119136.45,"0.43859649122806"
1025,10,2024-07-08 03:00:00,11.35,11.4,11.45,11.1,89257,-0.436681222707413
1026,10,2024-07-10 03:00:00,11.5,11.95,11.95,11.35,133540.25,4.82456140350875
1027,10,2024-07-11 03:00:00,11.9,11.65,11.95,11.4,137484.09,-2.51046025104602
1028,10,2024-07-12 03:00:00,11.7,11.75,11.95,11.55,136600.45,"0.858369098712441"
1029,10,2024-07-15 03:00:00,11.95,11.85,12,11.65,199137.16,"0.851063829787235"
1030,10,2024-07-16 03:00:00,11.85,11.75,12.2,11.55,65654.55,-0.843881856540085
1031,10,2024-07-17 03:00:00,11.7,11.5,11.7,11.15,97071.9,-2.12765957446809
1032,10,2024-07-18 03:00:00,11.6,11.3,11.6,10.65,187399.41,-1.7391304347826
1033,10,2024-07-19 03:00:00,11.1,11.15,11.45,11.05,65075,-1.32743362831859
1034,10,2024-07-22 03:00:00,11.5,11.35,11.5,11.15,54693.05,1.79372197309415
1035,10,2024-07-23 03:00:00,11.35,11.3,11.45,11.05,77030.9,-0.440528634361226
1036,10,2024-07-24 03:00:00,11.25,10.85,11.25,10.75,134959.95,-3.98230088495576
1037,10,2024-07-25 03:00:00,10.95,10.95,11.1,10.55,169679.45,"0.921658986175111"
1038,10,2024-07-26 03:00:00,11,10.9,11,10.75,69890.25,-0.456621004566204
1039,10,2024-07-29 03:00:00,10.95,10.9,11.05,10.7,62337.55,"0"
1040,10,2024-07-30 03:00:00,11.1,10.95,11.1,10.7,138441.66,"0.458715596330261"
1041,10,2024-07-31 03:00:00,10.95,11.15,11.25,10.65,70194.5,1.82648401826484
1042,10,2024-08-01 03:00:00,11.35,11,11.35,10.8,53374.05,-1.34529147982063
1043,10,2024-08-02 03:00:00,11,11,11.25,10.9,102020,"0"
1044,10,2024-08-05 03:00:00,10.4,10.3,10.6,9.85,214587.84,-6.36363636363636
1045,10,2024-08-06 03:00:00,10.05,10.25,10.5,9.98,97627.54,-0.485436893203894
1046,10,2024-08-07 03:00:00,10.5,10.55,10.65,10.4,83089.35,2.92682926829269
1047,10,2024-08-08 03:00:00,10.65,10.7,10.75,10.4,50922.85,1.42180094786728
1048,10,2024-08-09 03:00:00,10.7,10.9,10.9,10.55,50893.85,1.86915887850467
1049,10,2024-08-12 03:00:00,10.8,10.8,11.05,10.7,49526.3,-0.917431192660545
1050,10,2024-08-13 03:00:00,11,11,11.15,10.9,61000.35,1.85185185185184
1051,10,2024-08-14 03:00:00,11.1,11.2,11.25,11,155469.95,1.81818181818181
1052,10,2024-08-15 03:00:00,11.2,11.4,11.45,11.1,113704.2,1.7857142857143
1053,10,2024-08-16 03:00:00,11.2,11.35,11.4,11.1,74444.95,-0.438596491228071
1054,10,2024-08-19 03:00:00,11.35,11.2,11.4,11.1,362211.44,-1.3215859030837
1055,10,2024-08-20 03:00:00,11.35,11.35,11.4,11.25,222235.75,1.33928571428572
1056,10,2024-08-21 03:00:00,11.35,11.35,11.45,11.25,52742.4,"0"
1057,10,2024-08-22 03:00:00,11.5,11.3,11.5,11.2,174062.34,-0.440528634361226
1058,10,2024-08-23 03:00:00,11.4,11.4,11.45,11.25,136168,"0.884955752212391"
1059,10,2024-08-26 03:00:00,11.4,11.4,11.45,11.2,86393.4,"0"
1060,10,2024-08-27 03:00:00,11.4,11.4,11.6,11.35,185353.5,"0"
1061,10,2024-08-28 03:00:00,11.45,11.5,11.6,11.35,118027.65,"0.877192982456143"
1062,10,2024-08-29 03:00:00,11.5,11.6,11.8,11.5,116248.25,"0.869565217391299"
1063,10,2024-08-30 03:00:00,11.75,11.6,11.75,11.5,55583.2,"0"
1064,10,2024-09-02 03:00:00,11.8,11.65,11.9,11.5,48909.2,"0.43103448275863"
1065,10,2024-09-03 03:00:00,11.45,11.3,11.7,11.2,279270.06,-3.00429184549356
1066,10,2024-09-04 03:00:00,11.1,11.1,11.25,11,205887.95,-1.76991150442479
1067,10,2024-09-05 03:00:00,11.45,11.3,11.45,11.2,152003.66,1.80180180180181
1068,10,2024-09-06 03:00:00,11.35,11.15,11.45,11.1,39516,-1.32743362831859
1069,10,2024-09-09 03:00:00,11.05,11.25,11.25,11,61556.1,"0.896860986547088"
1070,10,2024-09-10 03:00:00,11.15,11.2,11.25,11,121562.95,-0.444444444444447
1071,10,2024-09-11 03:00:00,11.3,11.25,11.35,11.05,108038.6,"0.446428571428581"
1072,10,2024-09-12 03:00:00,11.3,11.35,11.5,11.2,146360.75,"0.888888888888895"
1073,10,2024-09-13 03:00:00,11.45,11.35,11.45,11.25,46677.15,"0"
1074,10,2024-09-16 03:00:00,11.1,11.05,11.1,10.85,67522.2,-2.64317180616739
1075,10,2024-09-17 03:00:00,11.1,11.05,11.15,11,229733.91,"0"
1076,10,2024-09-18 03:00:00,11.3,11.3,11.4,11.2,111516.6,2.26244343891402
1077,10,2024-09-19 03:00:00,11.45,11.65,11.75,11.45,126729.6,3.09734513274336
1078,10,2024-09-20 03:00:00,11.75,11.75,11.95,11.6,81647.3,"0.858369098712441"
1079,10,2024-09-23 03:00:00,11.5,11.5,11.7,11.4,75646.55,-2.12765957446809
1080,10,2024-09-24 03:00:00,11.5,11.55,11.6,11.45,105081.35,"0.43478260869565"
1081,10,2024-09-25 03:00:00,11.65,11.45,11.7,11.3,66639.8,-0.865800865800881
1082,10,2024-09-26 03:00:00,11.45,11.45,11.6,11.4,107951.4,"0"
1083,10,2024-09-27 03:00:00,11.6,11.65,11.7,11.5,27470.75,1.7467248908297
1084,10,2024-09-30 03:00:00,11.75,11.85,11.9,11.7,96179.75,1.71673819742488
1085,10,2024-10-01 03:00:00,11.7,11.65,11.7,11.35,187111.16,-1.68776371308016
1086,10,2024-10-02 03:00:00,11.45,11.6,11.7,11.45,69094.95,-0.429184549356232
1087,10,2024-10-03 03:00:00,11.7,11.65,11.85,11.5,126523.6,"0.43103448275863"
1088,10,2024-10-04 03:00:00,11.75,11.7,11.95,11.55,128694.6,"0.42918454935621"
1089,10,2024-10-07 03:00:00,11.35,11.5,11.75,11.35,213032.25,-1.7094017094017
1090,10,2024-10-08 03:00:00,11.5,11.8,11.8,11.5,217312.5,2.60869565217392
1091,10,2024-10-09 03:00:00,11.8,12,12,11.65,86266.55,1.69491525423728
1092,10,2024-10-10 03:00:00,12,11.85,12.2,11.8,164548.75,-1.25000000000001
1093,10,2024-10-14 03:00:00,12.15,12.1,12.4,11.85,191491.55,2.10970464135021
1094,10,2024-10-15 03:00:00,12.2,12.15,12.5,12.05,215113.2,"0.413223140495877"
1095,10,2024-10-16 03:00:00,12.1,11.95,12.1,11.8,116791.05,-1.64609053497943
1096,10,2024-10-17 03:00:00,11.85,12.15,12.2,11.8,66664.85,1.67364016736402
1097,10,2024-10-18 03:00:00,12.15,12.15,12.4,12.05,126223.55,"0"
1098,10,2024-10-21 03:00:00,12.05,12.15,12.3,12.05,130923.8,"0"
1099,10,2024-10-22 03:00:00,12,12.05,12.15,11.95,99526,-0.823045267489708
1100,10,2024-10-23 03:00:00,11.95,11.75,12.1,11.65,152239.8,-2.4896265560166
1101,10,2024-10-24 03:00:00,11.95,11.75,11.95,11.7,106545.6,"0"
1102,10,2024-10-25 03:00:00,11.75,11.85,11.95,11.75,83303.45,"0.851063829787235"
1103,10,2024-10-28 03:00:00,12.05,11.95,12.1,11.8,76935.8,"0.843881856540074"
1104,10,2024-10-29 03:00:00,12,11.85,12.1,11.85,71162.95,-0.836820083682011
1105,10,2024-10-30 03:00:00,11.95,11.8,11.95,11.7,101215.2,-0.421940928270037
1106,10,2024-10-31 03:00:00,11.85,11.6,11.95,11.55,348213.91,-1.69491525423729
1107,10,2024-11-01 03:00:00,11.5,11.55,11.6,11.3,135184.84,-0.431034482758608
1108,10,2024-11-04 03:00:00,11.5,11.5,11.55,11.25,179126.95,-0.43290043290044
1109,10,2024-11-05 03:00:00,11.5,11.45,11.55,11.3,120821.25,-0.434782608695661
1110,10,2024-11-06 03:00:00,11.45,11.45,11.8,11.45,111670.35,"0"
1111,10,2024-11-07 03:00:00,11.5,11.7,11.8,11.5,136245.05,2.18340611353711
1112,10,2024-11-08 03:00:00,11.85,11.8,11.9,11.6,106682.25,"0.854700854700874"
1113,10,2024-11-11 03:00:00,11.5,11.45,11.8,11.35,158574.25,-2.96610169491527
1114,10,2024-11-12 03:00:00,11.75,11.65,11.75,11.45,233880.95,1.7467248908297
1115,10,2024-11-13 03:00:00,11.75,11.8,11.8,11.4,89339.35,1.28755364806867
1116,10,2024-11-14 03:00:00,11.75,11.9,12,11.45,89364.7,"0.847457627118642"
1117,10,2024-11-15 03:00:00,11.9,11.75,11.9,11.6,137531.16,-1.26050420168068
1118,10,2024-11-19 03:00:00,11.9,11.85,11.95,11.6,130564.6,"0.851063829787235"
1119,10,2024-11-20 03:00:00,11.65,11.75,12.15,11.6,221975.41,-0.843881856540085
1120,10,2024-11-21 03:00:00,12,11.95,12,11.65,184117.66,1.70212765957447
1121,10,2024-11-22 03:00:00,12,11.95,12,11.75,66699.25,"0"
1122,10,2024-11-25 03:00:00,11.9,11.95,12.1,11.8,187928.8,"0"
1123,10,2024-11-26 03:00:00,12.05,12.1,12.15,11.9,108527.25,1.25523012552302
1124,10,2024-11-27 03:00:00,12.15,12.05,12.2,11.95,95945.25,-0.413223140495855
1125,10,2024-11-28 03:00:00,12.1,12.15,12.25,12,29605.6,"0.829875518672196"
1126,10,2024-11-29 03:00:00,12.15,12.2,12.2,11.95,91032.1,"0.411522633744843"
1127,10,2024-12-02 03:00:00,12.25,12.25,12.45,12.1,136230.16,"0.409836065573765"
1128,10,2024-12-03 03:00:00,12.25,12.4,12.45,12.2,109831.65,1.22448979591836
1129,10,2024-12-04 03:00:00,12.5,12.5,12.55,12.3,171877.8,"0.806451612903225"
1130,10,2024-12-05 03:00:00,12.5,12.45,12.55,12.35,276057.75,-0.4
1131,10,2024-12-06 03:00:00,12.55,12.4,12.55,12.35,144647.16,-0.401606425702805
1132,10,2024-12-09 03:00:00,12.35,12.6,12.65,12.25,140279.91,1.61290322580645
1133,10,2024-12-10 03:00:00,12.6,12.65,12.65,12.4,78115,"0.396825396825395"
1134,10,2024-12-11 03:00:00,12.65,12.7,12.8,12.6,75550,"0.395256916996045"
1135,10,2024-12-12 03:00:00,12.6,12.65,12.8,12.4,231103.3,-0.393700787401563
1136,10,2024-12-13 03:00:00,12.8,12.65,12.9,12.5,97472.6,"0"
1137,10,2024-12-16 03:00:00,12.7,12.7,12.85,12.55,199855.66,"0.395256916996045"
1138,10,2024-12-17 03:00:00,12.7,12.9,13,12.65,259466.05,1.57480314960632
1139,10,2024-12-18 03:00:00,12.6,12.9,13,12.6,98068.25,"0"
1140,10,2024-12-19 03:00:00,12.55,12.75,12.9,12.35,121277.8,-1.16279069767442
1141,10,2024-12-20 03:00:00,12.35,13,13,12.35,367547.66,1.96078431372548
1142,10,2024-12-23 03:00:00,13,13,13,12.8,247322.5,"0"
1143,10,2024-12-24 03:00:00,13.1,13.05,13.15,12.8,26712.85,"0.384615384615383"
1144,10,2024-12-26 03:00:00,13.1,13.2,13.2,13,123881.2,1.14942528735631
1145,10,2024-12-27 03:00:00,13.2,12.95,13.25,12.75,283867.66,-1.89393939393939
1146,10,2024-12-30 03:00:00,12.95,12.8,13.15,12.55,54783.6,-1.15830115830114
1147,10,2025-01-02 03:00:00,12.8,12.35,12.95,12.2,303456.66,-3.51562500000001
1148,10,2025-01-03 03:00:00,12.15,12.35,12.45,12.15,259485.7,"0"
1149,10,2025-01-06 03:00:00,12.6,12.55,12.6,12.3,186064.75,1.61943319838058
1150,10,2025-01-07 03:00:00,12.6,12.4,12.6,12.3,107304.65,-1.19521912350598
1151,10,2025-01-08 03:00:00,12.55,12.35,12.55,12.25,136847,-0.403225806451624
1152,10,2025-01-09 03:00:00,12.45,12.5,12.6,12.2,57057.95,1.21457489878543
1153,10,2025-01-10 03:00:00,12.6,12.15,12.6,11.9,283059.91,-2.8
1154,10,2025-01-13 03:00:00,12.2,12,12.2,11.75,230688.84,-1.23456790123457
1155,10,2025-01-14 03:00:00,12.1,11.95,12.1,11.85,108882.85,-0.416666666666676
1156,10,2025-01-15 03:00:00,11.95,12.2,12.2,11.9,127800.9,2.09205020920502
1157,10,2025-01-16 03:00:00,12.25,11.75,12.35,11.65,104447.7,-3.68852459016393
1158,10,2025-01-17 03:00:00,12,11.7,12.25,11.7,99548.1,-0.425531914893618
1159,10,2025-01-20 03:00:00,12,11.8,12,11.65,52531.9,"0.854700854700874"
1160,10,2025-01-21 03:00:00,11.75,11.3,11.75,11.15,293465.06,-4.23728813559322
1161,10,2025-01-22 03:00:00,11.3,11.45,11.55,11.2,257877,1.32743362831858
1162,10,2025-01-23 03:00:00,11.3,11.4,11.6,11.3,164663.75,-0.436681222707413
1163,10,2025-01-24 03:00:00,11.45,11.35,11.6,11.25,103233.65,-0.438596491228071
1164,10,2025-01-27 03:00:00,11.3,11.75,11.85,11.1,130282.25,3.52422907488987
1165,10,2025-01-28 03:00:00,11.6,12.05,12.2,11.6,147913.25,2.55319148936171
1166,10,2025-01-29 03:00:00,12.05,12.05,12.1,11.8,108805.85,"0"
1167,10,2025-01-30 03:00:00,11.95,12.15,12.25,11.95,134770.59,"0.829875518672196"
1168,10,2025-01-31 03:00:00,12.45,11.8,12.6,11.8,104521.55,-2.88065843621399
1169,10,2025-02-03 03:00:00,11.8,11.6,11.8,11.35,185231.59,-1.69491525423729
1170,10,2025-02-04 03:00:00,11.5,11.75,11.85,11.4,138851.05,1.29310344827587
1171,10,2025-02-05 03:00:00,11.7,11.75,11.75,11.45,107878.45,"0"
1172,10,2025-02-06 03:00:00,11.55,11.75,11.85,11.55,126677.3,"0"
1173,10,2025-02-07 03:00:00,11.65,11.6,12,11.5,119809.05,-1.27659574468085
1174,10,2025-02-10 03:00:00,11.9,11.5,11.9,11.45,176859.8,-0.862068965517238
1175,10,2025-02-11 03:00:00,11.5,11.8,11.85,11.4,97060.8,2.60869565217392
1176,10,2025-02-12 03:00:00,11.85,11.9,11.95,11.6,80548.4,"0.847457627118642"
1177,10,2025-02-13 03:00:00,12,12.25,12.3,11.85,111071.1,2.94117647058822
1178,10,2025-02-14 03:00:00,12.3,12.3,12.4,12.05,78821,"0.408163265306127"
1179,10,2025-02-17 03:00:00,12.45,12.4,12.55,12.05,62556.95,"0.813008130081294"
1180,10,2025-02-18 03:00:00,12.35,12.3,12.5,12.15,71571.55,-0.806451612903225
1181,10,2025-02-19 03:00:00,12.45,12.35,12.45,12.15,441668.94,"0.406504065040636"
1182,10,2025-02-20 03:00:00,12.45,12.45,12.5,12.2,86267.45,"0.809716599190291"
1183,10,2025-02-21 03:00:00,12.5,12.45,12.55,12.25,89332.8,"0"
1184,10,2025-02-24 03:00:00,12.45,12.45,12.55,12.2,349557.31,"0"
1185,10,2025-02-25 03:00:00,12.3,12.5,12.55,12.3,197976.16,"0.401606425702816"
1186,10,2025-02-26 03:00:00,12.45,12,12.45,12,167469.05,-4
1187,10,2025-02-27 03:00:00,12.1,12.1,12.55,11.9,155932.09,"0.83333333333333"
1188,10,2025-02-28 03:00:00,11.95,11.95,12,11.7,185376.25,-1.23966942148761
1189,10,2025-03-05 03:00:00,11.75,11.7,11.95,11.4,101749.6,-2.09205020920502
1190,10,2025-03-06 03:00:00,11.75,11.8,11.9,11.55,42076.55,"0.854700854700874"
1191,10,2025-03-07 03:00:00,11.7,12.05,12.15,11.7,88012.15,2.1186440677966
1192,10,2025-03-10 03:00:00,11.6,11.45,11.7,11.2,222894.75,-4.97925311203321
1193,10,2025-03-11 03:00:00,11.35,11.1,11.35,10.85,87734.5,-3.05676855895196
1194,10,2025-03-12 03:00:00,11.2,10.85,11.2,10.7,67548.2,-2.25225225225225
1195,10,2025-03-13 03:00:00,10.8,10.5,10.85,10.45,56326.65,-3.2258064516129
1196,10,2025-03-14 03:00:00,10.6,10.75,10.75,10.5,313263.41,2.38095238095237
1197,10,2025-03-17 03:00:00,10.6,10.8,10.8,10.5,90229.05,"0.465116279069777"
1198,10,2025-03-18 03:00:00,10.85,10.7,10.85,10.6,52685.1,-0.925925925925941
1199,10,2025-03-19 03:00:00,10.95,10.85,11,10.7,72827.55,1.4018691588785
1200,10,2025-03-20 03:00:00,10.9,10.7,10.95,10.6,137828.7,-1.38248847926268
1201,10,2025-03-21 03:00:00,10.55,10.9,10.9,10.55,104524.7,1.86915887850467
1202,10,2025-03-25 03:00:00,11.2,11.25,11.25,11.1,129574.95,3.21100917431192
1203,10,2025-03-26 03:00:00,11.15,11.1,11.45,11.05,86874.45,-1.33333333333334
1204,10,2025-03-27 03:00:00,11.25,11.25,11.3,11,184191,1.35135135135136
1205,10,2025-03-28 03:00:00,11.3,10.9,11.3,10.9,110732.3,-3.11111111111111
1206,10,2025-03-31 03:00:00,10.95,11.1,11.15,10.75,90550.2,1.83486238532109
1207,10,2025-04-01 03:00:00,11.2,11.2,11.25,11.05,171451.84,"0.900900900900892"
1208,10,2025-04-03 03:00:00,10.3,10.15,10.45,10.1,290886.34,-9.37499999999999
1209,10,2025-04-04 03:00:00,10.1,9.64,10.1,9.42,238242.27,-5.02463054187192
1210,10,2025-04-07 03:00:00,9.15,9.05,9.67,8.84,435928.59,-6.12033195020747
1211,10,2025-04-08 03:00:00,9.54,8.73,9.55,8.5,234599.23,-3.53591160220995
1212,11,2023-01-02 03:00:00,5.1,5.1,5.1,5.1,"0",NAN
1213,11,2023-01-03 03:00:00,5.1,5.1,5.1,5.1,"0","0"
1214,11,2023-01-04 03:00:00,5.1,5.1,5.1,5.1,"0","0"
1215,11,2023-01-05 03:00:00,5.1,5.1,5.1,5.1,"0","0"
1216,11,2023-01-06 03:00:00,5.1,5.1,5.1,5.1,"0","0"
1217,11,2023-01-09 03:00:00,5.1,5.1,5.1,5.1,"0","0"
1218,11,2023-01-10 03:00:00,5.7,5.7,5.7,5.7,273.6,11.7647058823529
1219,11,2023-01-11 03:00:00,5.6,5.7,5.7,5.6,586.8,"0"
1220,11,2023-01-12 03:00:00,5.62,5.7,5.62,5.62,96.82,"0"
1221,11,2023-01-13 03:00:00,6,6.31,6.4,5.71,2555.14,10.7017543859649
1222,11,2023-01-16 03:00:00,6.3,6.3,6.3,6.3,415.8,-0.158478605388268
1223,11,2023-01-17 03:00:00,6.2,6.5,6.5,6.2,303.9,3.17460317460319
1224,11,2023-01-18 03:00:00,6.5,6.5,6.5,6.5,19.5,"0"
1225,11,2023-01-19 03:00:00,5.9,5.9,5.9,5.9,76.7,-9.23076923076922
1226,11,2023-01-20 03:00:00,6.8,6.75,6.8,6.6,714.2,14.4067796610169
1227,11,2023-01-23 03:00:00,6.75,6.75,6.75,6.75,67.5,"0"
1228,11,2023-01-24 03:00:00,7,7,7,7,14,3.7037037037037
1229,11,2023-01-25 03:00:00,7,7,7,7,700,"0"
1230,11,2023-01-26 03:00:00,7.3,7.3,7.3,7.3,51.1,4.28571428571429
1231,11,2023-01-27 03:00:00,7,6.95,7.1,6.98,838.59,-4.7945205479452
1232,11,2023-01-30 03:00:00,7,6.95,7.1,6.98,"0","0"
1233,11,2023-01-31 03:00:00,7,6.95,7.1,6.98,"0","0"
1234,11,2023-02-01 03:00:00,7.2,7.2,7.2,7.2,72,3.59712230215827
1235,11,2023-02-02 03:00:00,7.2,7.2,7.2,7.2,"0","0"
1236,11,2023-02-03 03:00:00,8,8.15,8.15,8,203.6,13.1944444444444
1237,11,2023-02-06 03:00:00,7.5,7.4,7.5,7.5,2009.8,-9.20245398773006
1238,11,2023-02-07 03:00:00,7.5,7.4,7.5,7.5,"0","0"
1239,11,2023-02-08 03:00:00,7.4,7.4,7.4,7.4,7.4,"0"
1240,11,2023-02-09 03:00:00,7.1,7.03,7.1,7.1,340.66,-5
1241,11,2023-02-10 03:00:00,7.03,6.8,7.03,7,153.83,-3.27169274537696
1242,11,2023-02-13 03:00:00,7.03,6.8,7.03,7,"0","0"
1243,11,2023-02-14 03:00:00,7.03,6.8,7.03,7,"0","0"
1244,11,2023-02-15 03:00:00,7.03,6.8,7.03,7,"0","0"
1245,11,2023-02-16 03:00:00,7.03,6.8,7.03,7,"0","0"
1246,11,2023-02-17 03:00:00,7.03,6.8,7.03,7,"0","0"
1247,11,2023-02-22 03:00:00,7.03,6.8,7.03,7,"0","0"
1248,11,2023-02-23 03:00:00,7.03,6.8,7.03,7,"0","0"
1249,11,2023-02-24 03:00:00,7.03,6.8,7.03,7,"0","0"
1250,11,2023-02-27 03:00:00,7.03,6.8,7.03,7,"0","0"
1251,11,2023-02-28 03:00:00,7.03,6.8,7.03,7,"0","0"
1252,11,2023-03-01 03:00:00,7.03,6.8,7.03,7,"0","0"
1253,11,2023-03-02 03:00:00,7.03,6.8,7.03,7,"0","0"
1254,11,2023-03-03 03:00:00,5.6,5.8,5.8,5.5,5171.58,-14.7058823529412
1255,11,2023-03-06 03:00:00,5.8,6.49,5.8,5.8,325.49,11.8965517241379
1256,11,2023-03-07 03:00:00,5.8,6.49,5.8,5.8,"0","0"
1257,11,2023-03-08 03:00:00,6.2,6.2,6.2,6.2,68.2,-4.46841294298922
1258,11,2023-03-09 03:00:00,6.25,6.3,6.29,6.25,106.52,1.61290322580645
1259,11,2023-03-10 03:00:00,5.8,5.8,5.8,5.8,539.4,-7.93650793650794
1260,11,2023-03-13 03:00:00,5.8,5.8,5.8,5.8,"0","0"
1261,11,2023-03-14 03:00:00,5.8,5.8,5.8,5.8,"0","0"
1262,11,2023-03-15 03:00:00,5.5,5.5,5.6,5.5,390,-5.17241379310345
1263,11,2023-03-16 03:00:00,5.5,5.5,5.6,5.5,"0","0"
1264,11,2023-03-17 03:00:00,5.45,5.4,5.45,5.15,1301.35,-1.81818181818181
1265,11,2023-03-20 03:00:00,5.45,5.4,5.45,5.15,"0","0"
1266,11,2023-03-21 03:00:00,5.45,5.4,5.45,5.15,"0","0"
1267,11,2023-03-22 03:00:00,6,6.05,6,6,18.05,12.037037037037
