nombre_empresa,fecha_cotizacion,variacion_total_cotizacion,total_noticias_negativas,suma_score_sentimiento_negativas,total_noticias_positivas,suma_score_sentimiento_positivas
TEND,2024-09-30 03:00:00,"0.25",15,-8.5453,10,4.4142
TEND,2024-10-01 03:00:00,"0.50",17,-10.2391,11,5.9645
TEND,2024-10-02 03:00:00,-0.95,10,-3.8038,10,4.2074
TEND,2024-10-03 03:00:00,"0.80",11,-6.5386,15,6.4583
TEND,2024-10-04 03:00:00,"0.00",14,-6.2019,13,5.9253
TEND,2024-10-07 03:00:00,"0.45",7,-3.9849,11,4.9245
TEND,2024-10-08 03:00:00,"0.55",8,-5.8108,10,4.0229
TEND,2024-10-09 03:00:00,-0.05,11,-5.6907,15,6.8181
TEND,2024-10-10 03:00:00,"0.25",15,-7.4199,13,6.6656
TEND,2024-10-14 03:00:00,-0.75,4,-1.387,7,3.8711
TEND,2024-10-15 03:00:00,"-0.30",4,-2.3394,13,5.9812
TEND,2024-10-16 03:00:00,-0.15,6,-3.866,14,5.5817
TEND,2024-10-17 03:00:00,-0.05,12,-5.8242,19,10.4047
TEND,2024-10-18 03:00:00,-0.15,10,-5.0223,19,9.3142
TEND,2024-10-21 03:00:00,"0.25",9,-5.7525,14,8.0023
TEND,2024-10-22 03:00:00,"0.25",10,-5.3694,13,4.7338
TEND,2024-10-23 03:00:00,-0.15,8,-3.1163,18,8.1889
TEND,2024-10-24 03:00:00,"-0.30",9,-4.5484,23,11.588
TEND,2024-10-25 03:00:00,"0.15",16,-7.8965,19,9.4798
TEND,2024-10-28 03:00:00,"0.70",10,-4.8146,14,6.6791
TEND,2024-10-29 03:00:00,"0.10",12,-6.3714,11,5.788
TEND,2024-10-30 03:00:00,"0.40",14,-6.636,16,7.4598
TEND,2024-10-31 03:00:00,-0.15,9,-4.3543,20,12.307
TEND,2024-11-01 03:00:00,"0.65",11,-4.9424,12,6.4627
TEND,2024-11-04 03:00:00,-0.05,4,-1.5028,14,6.0826
TEND,2024-11-05 03:00:00,"0.10",24,-10.7436,22,10.1074
TEND,2024-11-06 03:00:00,"1.20",28,-12.0086,75,42.522
TEND,2024-11-07 03:00:00,-0.05,30,-14.3938,26,13.958
TEND,2024-11-08 03:00:00,"0.50",14,-6.4939,23,10.6106
TEND,2024-11-11 03:00:00,"0.20",5,-1.663,41,20.6392
TEND,2024-11-12 03:00:00,-2.05,29,-14.4537,43,26.4558
TEND,2024-11-13 03:00:00,"0.15",21,-9.6334,44,23.3326
TEND,2024-11-14 03:00:00,"0.45",23,-10.0554,37,15.6437
TEND,2024-11-15 03:00:00,"-1.30",43,-18.8657,30,15.1397
TEND,2024-11-19 03:00:00,-0.75,107,-51.9661,75,33.1623
TEND,2024-11-20 03:00:00,"-0.20",124,-60.2625,119,61.3379
TEND,2024-11-21 03:00:00,-1.35,138,-63.6157,130,61.7777
TEND,2024-11-22 03:00:00,"0.50",104,-50.4027,135,69.2115
TEND,2024-11-25 03:00:00,1.45,118,-55.75,113,56.029
TEND,2024-11-26 03:00:00,-1.75,119,-54.5032,118,52.6318
TEND,2024-11-27 03:00:00,"0.95",124,-56.4589,107,47.9927
TEND,2024-11-28 03:00:00,"0.30",94,-45.3568,84,42.0131
TEND,2024-11-29 03:00:00,"-0.10",83,-37.4156,94,47.0402
TEND,2024-12-02 03:00:00,-0.35,122,-53.2217,160,80.0082999999999
TEND,2024-12-03 03:00:00,"-1.00",110,-49.7799,146,69.7679
TEND,2024-12-04 03:00:00,"-1.10",93,-46.8604,104,47.9618
TEND,2024-12-05 03:00:00,"-0.10",118,-54.7798,94,46.631
TEND,2024-12-06 03:00:00,-1.45,137,-70.0695,117,61.3032
TEND,2024-12-09 03:00:00,"0.25",114,-57.8439,110,50.8459
TEND,2024-12-10 03:00:00,"0.10",124,-69.1705,105,49.6577
TEND,2024-12-11 03:00:00,2.05,94,-47.1556,77,38.7577
TEND,2024-12-12 03:00:00,"0.25",82,-41.3535,92,44.0828
TEND,2024-12-13 03:00:00,"0.00",74,-33.4034,80,36.0756
TEND,2024-12-16 03:00:00,"0.10",77,-39.3123,85,39.9061
TEND,2024-12-17 03:00:00,"0.25",112,-61.9086,83,45.0755
TEND,2024-12-18 03:00:00,-0.55,122,-63.9428,90,37.8012
TEND,2024-12-19 03:00:00,"-0.10",111,-57.2025,77,37.7435
TEND,2024-12-20 03:00:00,"-0.20",94,-49.8837,92,42.5909
TEND,2024-12-23 03:00:00,"0.10",78,-38.2293,68,33.9845
TEND,2024-12-24 03:00:00,"0.00",64,-32.5323,71,36.6217
TEND,2024-12-26 03:00:00,"0.05",52,-29.6086,57,28.9051
TEND,2024-12-27 03:00:00,-0.05,90,-47.0096,47,21.7785
TEND,2024-12-30 03:00:00,"-1.40",82,-39.8441,69,35.105
TEND,2025-01-02 03:00:00,"-1.60",98,-53.6682,75,33.4364
TEND,2025-01-03 03:00:00,"1.70",85,-46.1477,73,35.1163
TEND,2025-01-06 03:00:00,"-0.10",111,-54.3559,123,61.922
TEND,2025-01-07 03:00:00,"0.05",108,-55.163,97,41.7825
TEND,2025-01-08 03:00:00,-0.45,114,-56.8653,84,38.6399
TEND,2025-01-09 03:00:00,-0.65,135,-69.7617,76,35.0849
TEND,2025-01-10 03:00:00,"-0.10",142,-71.4251,132,56.1951
TEND,2025-01-13 03:00:00,"0.00",94,-44.7074,86,41.0131
TEND,2025-01-14 03:00:00,"1.10",105,-52.5382,111,55.6402
TEND,2025-01-15 03:00:00,"-0.20",110,-54.2572,94,43.268
TEND,2025-01-16 03:00:00,-0.65,119,-60.7029,95,46.4343
TEND,2025-01-17 03:00:00,"0.10",91,-46.5699,103,46.5566
TEND,2025-01-20 03:00:00,"-0.60",64,-32.4046,91,42.6255
TEND,2025-01-21 03:00:00,"0.20",80,-39.4082,84,37.926
TEND,2025-01-22 03:00:00,"0.00",118,-55.1281,99,47.9699
TEND,2025-01-23 03:00:00,"0.25",94,-45.1405,122,57.1272
TEND,2025-01-24 03:00:00,"0.25",100,-50.4781,69,29.7869
TEND,2025-01-27 03:00:00,"-0.30",95,-43.8869,86,39.2201
TEND,2025-01-28 03:00:00,"1.10",98,-43.6224,106,44.8591
TEND,2025-01-29 03:00:00,"1.10",115,-56.7593,106,45.3028
TEND,2025-01-30 03:00:00,"0.00",119,-55.5576,94,44.0942
TEND,2025-01-31 03:00:00,-0.45,105,-52.9198,100,50.9342
TEND,2025-02-03 03:00:00,"0.25",92,-40.0818,104,56.4266
TEND,2025-02-04 03:00:00,"0.00",109,-54.8683,90,36.4782
TEND,2025-02-05 03:00:00,"0.00",109,-48.7367,90,39.5121
TEND,2025-02-06 03:00:00,"-0.60",103,-49.7209,93,39.784
TEND,2025-02-07 03:00:00,"0.00",117,-54.0479,95,42.9884
TEND,2025-02-10 03:00:00,"1.10",85,-40.4259,122,62.1139
TEND,2025-02-11 03:00:00,"0.20",96,-48.9403,96,48.6485
TEND,2025-02-12 03:00:00,"0.00",100,-48.737,105,47.8713
TEND,2025-02-13 03:00:00,"-0.10",107,-49.163,94,44.3241
TEND,2025-02-14 03:00:00,"-0.10",113,-48.2016,128,60.792
TEND,2025-02-17 03:00:00,"0.00",78,-38.129,61,28.4993
TEND,2025-02-18 03:00:00,"0.30",96,-46.2842,90,40.3762
TEND,2025-02-19 03:00:00,-0.95,95,-44.028,102,44.7546
TEND,2025-02-20 03:00:00,"-0.30",103,-50.801,96,40.8889
TEND,2025-02-21 03:00:00,-0.05,113,-52.1724,100,39.3705
TEND,2025-02-24 03:00:00,"0.00",95,-47.6691,98,44.5032
TEND,2025-02-25 03:00:00,"-0.20",119,-55.8029,91,42.2197
TEND,2025-02-26 03:00:00,"0.00",114,-58.7337,106,51.3546
TEND,2025-02-27 03:00:00,"0.00",119,-59.4007,111,53.2649
TEND,2025-02-28 03:00:00,"0.00",108,-56.2695,82,39.6935
TEND,2025-03-05 03:00:00,"0.00",153,-71.7422,122,51.6363
TEND,2025-03-06 03:00:00,"1.30",132,-59.4106,104,49.82
TEND,2025-03-07 03:00:00,-0.25,124,-62.3733,102,44.9104
TEND,2025-03-10 03:00:00,"0.00",116,-57.8224,75,31.205
TEND,2025-03-11 03:00:00,"0.15",140,-69.7194,104,45.7315
TEND,2025-03-12 03:00:00,"0.60",118,-53.276,97,42.7769
TEND,2025-03-13 03:00:00,-0.05,123,-60.3657,112,53.216
TEND,2025-03-14 03:00:00,"0.00",108,-49.9672,111,51.0889
TEND,2025-03-17 03:00:00,-1.15,108,-49.589,86,43.5959
TEND,2025-03-18 03:00:00,"0.25",116,-58.261,99,44.963
TEND,2025-03-19 03:00:00,"0.35",131,-64.2977,104,48.2532
TEND,2025-03-20 03:00:00,"0.30",134,-61.7944,100,39.0217
TEND,2025-03-21 03:00:00,"0.15",101,-51.6109,85,37.5646
TEND,2025-03-25 03:00:00,"0.00",118,-56.9185,95,39.2472
TEND,2025-03-26 03:00:00,"0.00",102,-46.9898,92,42.4385
TEND,2025-03-27 03:00:00,"0.00",95,-47.5829,91,44.295
TEND,2025-03-28 03:00:00,"-0.20",118,-57.3056,120,61.7655
TEND,2025-03-31 03:00:00,"0.30",91,-42.8849,68,29.6524
TEND,2025-04-01 03:00:00,"0.40",106,-53.602,110,53.6663
TEND,2025-04-03 03:00:00,-0.25,131,-59.1702,83,38.3295
TEND,2025-04-04 03:00:00,"-1.60",108,-53.657,101,48.4923
TEND,2025-04-07 03:00:00,-0.25,97,-44.6295,99,42.0901
TEND,2025-04-08 03:00:00,"-1.00",128,-59.2819,98,45.5802
TEND,2025-04-09 03:00:00,"1.70",128,-62.349,124,57.6619
TEND,2025-04-10 03:00:00,-1.35,125,-65.7079,124,52.8736
TEND,2025-04-11 03:00:00,"0.00",126,-62.5792,101,45.9549
TEND,2025-04-14 03:00:00,"0.00",154,-73.7381999999999,98,51.626
TEND,2025-04-15 03:00:00,-0.85,104,-51.3861,85,41.3557
TEND,2025-04-16 03:00:00,-0.15,62,-28.7334,46,20.374
TEND,2025-04-21 03:00:00,"-1.00",47,-22.4536,57,27.7353
TEND,2025-04-22 03:00:00,"0.45",102,-52.1834,106,45.1687
TEND,2025-04-23 03:00:00,"0.00",101,-49.4198,97,43.8661
TEND,2025-04-24 03:00:00,"0.00",118,-62.0434,91,41.9033
VISTD,2023-01-02 03:00:00,-0.35,"0",,"0",
VISTD,2023-01-03 03:00:00,-1.15,"0",,"0",
VISTD,2023-01-04 03:00:00,"-0.50","0",,"0",
VISTD,2023-01-05 03:00:00,"-0.50","0",,"0",
VISTD,2023-01-06 03:00:00,-0.25,"0",,"0",
VISTD,2023-01-09 03:00:00,"0.25","0",,"0",
VISTD,2023-01-10 03:00:00,"0.40","0",,"0",
VISTD,2023-01-11 03:00:00,-0.05,"0",,"0",
VISTD,2023-01-12 03:00:00,"0.30","0",,"0",
VISTD,2023-01-13 03:00:00,"1.00","0",,"0",
VISTD,2023-01-16 03:00:00,"0.00","0",,"0",
VISTD,2023-01-17 03:00:00,"0.25","0",,"0",
VISTD,2023-01-18 03:00:00,-0.55,"0",,"0",
VISTD,2023-01-19 03:00:00,"0.80","0",,"0",
VISTD,2023-01-20 03:00:00,-1.25,"0",,"0",
VISTD,2023-01-23 03:00:00,"1.10","0",,"0",
VISTD,2023-01-24 03:00:00,-1.15,"0",,"0",
VISTD,2023-01-25 03:00:00,"0.65","0",,"0",
VISTD,2023-01-26 03:00:00,-0.55,"0",,"0",
VISTD,2023-01-27 03:00:00,"-0.50","0",,"0",
VISTD,2023-01-30 03:00:00,-0.75,"0",,"0",
VISTD,2023-01-31 03:00:00,"0.90","0",,"0",
VISTD,2023-02-01 03:00:00,"0.30","0",,"0",
VISTD,2023-02-02 03:00:00,"-1.10","0",,"0",
VISTD,2023-02-03 03:00:00,"0.60","0",,"0",
VISTD,2023-02-06 03:00:00,-0.15,"0",,"0",
VISTD,2023-02-07 03:00:00,"0.95","0",,"0",
VISTD,2023-02-08 03:00:00,"0.45","0",,"0",
VISTD,2023-02-09 03:00:00,"0.50","0",,"0",
VISTD,2023-02-10 03:00:00,"-0.10","0",,"0",
VISTD,2023-02-13 03:00:00,"0.75","0",,"0",
VISTD,2023-02-14 03:00:00,"0.55","0",,"0",
VISTD,2023-02-15 03:00:00,"-0.20","0",,"0",
VISTD,2023-02-16 03:00:00,-0.55,"0",,"0",
VISTD,2023-02-17 03:00:00,-0.05,"0",,"0",
VISTD,2023-02-22 03:00:00,-0.95,"0",,"0",
VISTD,2023-02-23 03:00:00,"0.80","0",,"0",
VISTD,2023-02-24 03:00:00,"-0.30","0",,"0",
VISTD,2023-02-27 03:00:00,"0.70","0",,"0",
VISTD,2023-02-28 03:00:00,"-0.10","0",,"0",
VISTD,2023-03-01 03:00:00,"0.25","0",,"0",
VISTD,2023-03-02 03:00:00,"-0.40","0",,"0",
VISTD,2023-03-03 03:00:00,"0.45","0",,"0",
VISTD,2023-03-06 03:00:00,"0.30","0",,"0",
VISTD,2023-03-07 03:00:00,"0.25","0",,"0",
VISTD,2023-03-08 03:00:00,"-1.50","0",,"0",
VISTD,2023-03-09 03:00:00,"0.30","0",,"0",
VISTD,2023-03-10 03:00:00,-0.95,"0",,"0",
VISTD,2023-03-13 03:00:00,-0.05,"0",,"0",
VISTD,2023-03-14 03:00:00,-0.65,"0",,"0",
VISTD,2023-03-15 03:00:00,-0.15,"0",,"0",
VISTD,2023-03-16 03:00:00,"-0.40","0",,"0",
VISTD,2023-03-17 03:00:00,"-0.40","0",,"0",
VISTD,2023-03-20 03:00:00,"0.20","0",,"0",
VISTD,2023-03-21 03:00:00,"0.40","0",,"0",
VISTD,2023-03-22 03:00:00,"0.30","0",,"0",
VISTD,2023-03-23 03:00:00,"-0.60","0",,"0",
VISTD,2023-03-27 03:00:00,"0.95","0",,"0",
VISTD,2023-03-28 03:00:00,"0.50","0",,"0",
VISTD,2023-03-29 03:00:00,"0.85","0",,"0",
VISTD,2023-03-30 03:00:00,"0.15","0",,"0",
VISTD,2023-03-31 03:00:00,"-0.80","0",,"0",
VISTD,2023-04-03 03:00:00,"0.55","0",,"0",
VISTD,2023-04-04 03:00:00,-0.15,"0",,"0",
VISTD,2023-04-05 03:00:00,-0.35,"0",,"0",
VISTD,2023-04-10 03:00:00,"0.10","0",,"0",
VISTD,2023-04-11 03:00:00,"0.35","0",,"0",
VISTD,2023-04-12 03:00:00,"-0.20","0",,"0",
VISTD,2023-04-13 03:00:00,"0.55","0",,"0",
VISTD,2023-04-14 03:00:00,-0.05,"0",,"0",
VISTD,2023-04-17 03:00:00,"0.45","0",,"0",
VISTD,2023-04-18 03:00:00,"-0.40","0",,"0",
VISTD,2023-04-19 03:00:00,"-0.60","0",,"0",
VISTD,2023-04-20 03:00:00,-0.05,"0",,"0",
VISTD,2023-04-21 03:00:00,"0.00","0",,"0",
VISTD,2023-04-24 03:00:00,"-0.40","0",,"0",
VISTD,2023-04-25 03:00:00,-0.25,"0",,"0",
VISTD,2023-04-26 03:00:00,"-0.60","0",,"0",
VISTD,2023-04-27 03:00:00,"0.05","0",,"0",
VISTD,2023-04-28 03:00:00,"0.40","0",,"0",
VISTD,2023-05-02 03:00:00,"0.05","0",,"0",
VISTD,2023-05-03 03:00:00,-0.65,"0",,"0",
VISTD,2023-05-04 03:00:00,"-0.70","0",,"0",
VISTD,2023-05-05 03:00:00,"0.65","0",,"0",
VISTD,2023-05-08 03:00:00,"1.10","0",,"0",
VISTD,2023-05-09 03:00:00,"0.30","0",,"0",
VISTD,2023-05-10 03:00:00,"-1.00","0",,"0",
VISTD,2023-05-11 03:00:00,"0.00","0",,"0",
VISTD,2023-05-12 03:00:00,"0.45","0",,"0",
VISTD,2023-05-15 03:00:00,"-1.20","0",,"0",
VISTD,2023-05-16 03:00:00,"-0.80","0",,"0",
VISTD,2023-05-17 03:00:00,"0.00","0",,"0",
VISTD,2023-05-18 03:00:00,"-0.80","0",,"0",
VISTD,2023-05-19 03:00:00,"-0.10","0",,"0",
VISTD,2023-05-22 03:00:00,"0.60","0",,"0",
VISTD,2023-05-23 03:00:00,"0.00","0",,"0",
VISTD,2023-05-24 03:00:00,"0.35","0",,"0",
VISTD,2023-05-29 03:00:00,"-0.30","0",,"0",
VISTD,2023-05-30 03:00:00,"-0.30","0",,"0",
VISTD,2023-05-31 03:00:00,"-1.00","0",,"0",
VISTD,2023-06-01 03:00:00,"0.55","0",,"0",
VISTD,2023-06-02 03:00:00,"-0.40","0",,"0",
VISTD,2023-06-05 03:00:00,"0.50","0",,"0",
VISTD,2023-06-06 03:00:00,"0.05","0",,"0",
VISTD,2023-06-07 03:00:00,"0.90","0",,"0",
VISTD,2023-06-08 03:00:00,-0.35,"0",,"0",
VISTD,2023-06-09 03:00:00,"0.00","0",,"0",
VISTD,2023-06-12 03:00:00,-0.75,"0",,"0",
VISTD,2023-06-13 03:00:00,-0.65,"0",,"0",
VISTD,2023-06-14 03:00:00,"-0.20","0",,"0",
VISTD,2023-06-15 03:00:00,"0.00","0",,"0",
VISTD,2023-06-16 03:00:00,"0.80","0",,"0",
VISTD,2023-06-21 03:00:00,"0.00","0",,"0",
VISTD,2023-06-22 03:00:00,-0.65,"0",,"0",
VISTD,2023-06-23 03:00:00,"0.80","0",,"0",
VISTD,2023-06-26 03:00:00,"0.35","0",,"0",
VISTD,2023-06-27 03:00:00,-0.45,"0",,"0",
VISTD,2023-06-28 03:00:00,-0.55,"0",,"0",
VISTD,2023-06-29 03:00:00,"0.25","0",,"0",
VISTD,2023-06-30 03:00:00,"-0.10","0",,"0",
VISTD,2023-07-03 03:00:00,-0.35,"0",,"0",
VISTD,2023-07-04 03:00:00,"0.00","0",,"0",
VISTD,2023-07-05 03:00:00,-0.05,"0",,"0",
VISTD,2023-07-06 03:00:00,"-0.70","0",,"0",
VISTD,2023-07-07 03:00:00,-0.45,"0",,"0",
VISTD,2023-07-10 03:00:00,"0.20","0",,"0",
VISTD,2023-07-11 03:00:00,"0.70","0",,"0",
VISTD,2023-07-12 03:00:00,"0.45","0",,"0",
VISTD,2023-07-13 03:00:00,1.45,"0",,"0",
VISTD,2023-07-14 03:00:00,"0.60","0",,"0",
VISTD,2023-07-17 03:00:00,"-0.70","0",,"0",
VISTD,2023-07-18 03:00:00,"0.20","0",,"0",
VISTD,2023-07-19 03:00:00,"-1.20","0",,"0",
VISTD,2023-07-20 03:00:00,"0.45","0",,"0",
VISTD,2023-07-21 03:00:00,"0.00","0",,"0",
VISTD,2023-07-24 03:00:00,"-1.00","0",,"0",
VISTD,2023-07-25 03:00:00,"0.00","0",,"0",
VISTD,2023-07-26 03:00:00,"-0.50","0",,"0",
VISTD,2023-07-27 03:00:00,"-0.80","0",,"0",
VISTD,2023-07-28 03:00:00,"-0.10","0",,"0",
VISTD,2023-07-31 03:00:00,"0.40","0",,"0",
VISTD,2023-08-01 03:00:00,"0.35","0",,"0",
VISTD,2023-08-02 03:00:00,"-1.10","0",,"0",
VISTD,2023-08-03 03:00:00,"-0.10","0",,"0",
VISTD,2023-08-04 03:00:00,-1.25,"0",,"0",
VISTD,2023-08-07 03:00:00,"-0.80","0",,"0",
VISTD,2023-08-08 03:00:00,"0.70","0",,"0",
VISTD,2023-08-09 03:00:00,-1.75,"0",,"0",
VISTD,2023-08-10 03:00:00,-0.25,"0",,"0",
VISTD,2023-08-11 03:00:00,"-0.40","0",,"0",
VISTD,2023-08-14 03:00:00,"0.00","0",,"0",
VISTD,2023-08-15 03:00:00,"-0.60","0",,"0",
VISTD,2023-08-16 03:00:00,"-1.50","0",,"0",
VISTD,2023-08-17 03:00:00,"-1.00","0",,"0",
VISTD,2023-08-18 03:00:00,"0.45","0",,"0",
VISTD,2023-08-22 03:00:00,-1.45,"0",,"0",
VISTD,2023-08-23 03:00:00,"1.60","0",,"0",
VISTD,2023-08-24 03:00:00,"-0.20","0",,"0",
VISTD,2023-08-25 03:00:00,-0.55,"0",,"0",
VISTD,2023-08-28 03:00:00,1.05,"0",,"0",
VISTD,2023-08-29 03:00:00,"-0.80","0",,"0",
VISTD,2023-08-30 03:00:00,-0.25,"0",,"0",
VISTD,2023-08-31 03:00:00,"0.70","0",,"0",
VISTD,2023-09-01 03:00:00,"0.10","0",,"0",
VISTD,2023-09-04 03:00:00,"1.00","0",,"0",
VISTD,2023-09-05 03:00:00,-0.95,"0",,"0",
VISTD,2023-09-06 03:00:00,"0.55","0",,"0",
VISTD,2023-09-07 03:00:00,"-0.50","0",,"0",
VISTD,2023-09-08 03:00:00,"-0.40","0",,"0",
VISTD,2023-09-11 03:00:00,-0.25,"0",,"0",
VISTD,2023-09-12 03:00:00,"0.60","0",,"0",
VISTD,2023-09-13 03:00:00,"0.40","0",,"0",
VISTD,2023-09-14 03:00:00,1.25,"0",,"0",
VISTD,2023-09-15 03:00:00,-0.75,"0",,"0",
VISTD,2023-09-18 03:00:00,-0.15,"0",,"0",
VISTD,2023-09-19 03:00:00,"-0.90","0",,"0",
VISTD,2023-09-20 03:00:00,"-0.10","0",,"0",
VISTD,2023-09-21 03:00:00,"0.50","0",,"0",
VISTD,2023-09-22 03:00:00,"0.50","0",,"0",
VISTD,2023-09-25 03:00:00,"-0.20","0",,"0",
VISTD,2023-09-26 03:00:00,"0.10","0",,"0",
VISTD,2023-09-27 03:00:00,"0.90","0",,"0",
VISTD,2023-09-28 03:00:00,"1.20","0",,"0",
VISTD,2023-09-29 03:00:00,"-0.90","0",,"0",
VISTD,2023-10-02 03:00:00,-1.75,"0",,"0",
VISTD,2023-10-03 03:00:00,"-0.90","0",,"0",
VISTD,2023-10-04 03:00:00,"0.05","0",,"0",
VISTD,2023-10-05 03:00:00,"0.50","0",,"0",
VISTD,2023-10-06 03:00:00,"0.50","0",,"0",
VISTD,2023-10-09 03:00:00,"0.30","0",,"0",
VISTD,2023-10-10 03:00:00,"-0.70","0",,"0",
VISTD,2023-10-11 03:00:00,"-1.10","0",,"0",
VISTD,2023-10-12 03:00:00,"0.10","0",,"0",
VISTD,2023-10-17 03:00:00,"0.05","0",,"0",
VISTD,2023-10-18 03:00:00,"-0.90","0",,"0",
VISTD,2023-10-19 03:00:00,"1.70","0",,"0",
VISTD,2023-10-20 03:00:00,"0.10","0",,"0",
VISTD,2023-10-23 03:00:00,-1.35,"0",,"0",
VISTD,2023-10-24 03:00:00,-0.15,"0",,"0",
VISTD,2023-10-25 03:00:00,-0.65,"0",,"0",
VISTD,2023-10-26 03:00:00,-0.65,"0",,"0",
VISTD,2023-10-27 03:00:00,-0.65,"0",,"0",
VISTD,2023-10-30 03:00:00,-0.95,"0",,"0",
VISTD,2023-10-31 03:00:00,-2.25,"0",,"0",
VISTD,2023-11-01 03:00:00,1.25,"0",,"0",
VISTD,2023-11-02 03:00:00,"0.80","0",,"0",
VISTD,2023-11-03 03:00:00,"-0.20","0",,"0",
VISTD,2023-11-07 03:00:00,-2.35,"0",,"0",
VISTD,2023-11-08 03:00:00,"-0.50","0",,"0",
VISTD,2023-11-09 03:00:00,"0.55","0",,"0",
VISTD,2023-11-10 03:00:00,"0.10","0",,"0",
VISTD,2023-11-13 03:00:00,"-1.00","0",,"0",
VISTD,2023-11-14 03:00:00,"0.30","0",,"0",
VISTD,2023-11-15 03:00:00,"-0.90","0",,"0",
VISTD,2023-11-16 03:00:00,-0.95,"0",,"0",
VISTD,2023-11-17 03:00:00,1.05,"0",,"0",
VISTD,2023-11-21 03:00:00,1.55,"0",,"0",
VISTD,2023-11-22 03:00:00,"-0.70","0",,"0",
VISTD,2023-11-23 03:00:00,-0.55,"0",,"0",
VISTD,2023-11-24 03:00:00,2.45,"0",,"0",
VISTD,2023-11-27 03:00:00,"-0.50","0",,"0",
VISTD,2023-11-28 03:00:00,"-1.10","0",,"0",
VISTD,2023-11-29 03:00:00,"0.90","0",,"0",
VISTD,2023-11-30 03:00:00,"-0.50","0",,"0",
VISTD,2023-12-01 03:00:00,"0.85","0",,"0",
VISTD,2023-12-04 03:00:00,"-0.70","0",,"0",
VISTD,2023-12-05 03:00:00,-0.05,"0",,"0",
VISTD,2023-12-06 03:00:00,"0.35","0",,"0",
VISTD,2023-12-07 03:00:00,"1.30","0",,"0",
VISTD,2023-12-11 03:00:00,"-1.20","0",,"0",
VISTD,2023-12-12 03:00:00,"0.20","0",,"0",
VISTD,2023-12-13 03:00:00,-1.75,"0",,"0",
VISTD,2023-12-14 03:00:00,"0.60","0",,"0",
VISTD,2023-12-15 03:00:00,-1.05,"0",,"0",
VISTD,2023-12-18 03:00:00,"1.40","0",,"0",
VISTD,2023-12-19 03:00:00,"1.90","0",,"0",
VISTD,2023-12-20 03:00:00,-1.05,"0",,"0",
VISTD,2023-12-21 03:00:00,-1.55,"0",,"0",
VISTD,2023-12-22 03:00:00,-0.75,"0",,"0",
VISTD,2023-12-26 03:00:00,"-0.70","0",,"0",
VISTD,2023-12-27 03:00:00,"-2.10","0",,"0",
VISTD,2023-12-28 03:00:00,"0.15","0",,"0",
VISTD,2023-12-29 03:00:00,-0.35,"0",,"0",
VISTD,2024-01-02 03:00:00,"-0.60",9,-4.614,6,2.2226
VISTD,2024-01-03 03:00:00,"1.50",10,-5.243,12,5.8712
VISTD,2024-01-04 03:00:00,-0.25,8,-4.7588,5,1.9421
VISTD,2024-01-05 03:00:00,"-0.50",9,-4.4207,6,3.5364
VISTD,2024-01-08 03:00:00,"0.65",15,-7.1846,8,4.9633
VISTD,2024-01-09 03:00:00,"-1.00",10,-4.9215,3,1.0322
VISTD,2024-01-10 03:00:00,"0.40",18,-9.3851,11,5.0105
VISTD,2024-01-11 03:00:00,-0.25,16,-9.5683,17,8.8567
VISTD,2024-01-12 03:00:00,1.45,18,-9.888,11,5.5432
VISTD,2024-01-15 03:00:00,"0.50",3,-2.0307,5,2.2293
VISTD,2024-01-16 03:00:00,"-0.40",7,-2.2334,25,13.2108
VISTD,2024-01-17 03:00:00,"0.20",12,-6.9645,10,4.6495
VISTD,2024-01-18 03:00:00,"0.25",15,-6.7877,5,2.587
VISTD,2024-01-19 03:00:00,"-0.20",8,-3.4494,11,3.9504
VISTD,2024-01-22 03:00:00,"-0.30",7,-4.2676,9,4.2641
VISTD,2024-01-23 03:00:00,-0.35,8,-4.0796,18,9.1768
VISTD,2024-01-24 03:00:00,"0.45",13,-6.0889,20,9.4701
VISTD,2024-01-25 03:00:00,"0.75",9,-3.4692,9,3.6128
VISTD,2024-01-26 03:00:00,-0.65,12,-7.3682,6,3.0123
VISTD,2024-01-29 03:00:00,"-0.10",16,-10.1757,7,3.098
VISTD,2024-01-30 03:00:00,"0.15",10,-4.988,7,2.0681
VISTD,2024-01-31 03:00:00,"0.25",16,-8.4103,10,5.4071
VISTD,2024-02-01 03:00:00,-0.25,6,-2.6565,5,2.2898
VISTD,2024-02-02 03:00:00,"-0.10",13,-5.4187,9,4.652
VISTD,2024-02-05 03:00:00,"-0.60",13,-7.5955,11,7.5165
VISTD,2024-02-06 03:00:00,"0.30",18,-9.9526,12,5.1341
VISTD,2024-02-07 03:00:00,"0.20",19,-11.2641,19,9.5377
VISTD,2024-02-08 03:00:00,"-0.30",4,-2.2802,14,7.3311
VISTD,2024-02-09 03:00:00,"0.15",14,-5.3802,14,7.1612
VISTD,2024-02-14 03:00:00,"0.40",15,-7.7783,13,7.5327
VISTD,2024-02-15 03:00:00,"0.00",14,-8.5731,13,5.9948
VISTD,2024-02-16 03:00:00,"0.80",21,-11.0887,12,6.1036
VISTD,2024-02-19 03:00:00,"0.05",5,-2.5514,4,1.3447
VISTD,2024-02-20 03:00:00,"0.20",17,-11.2136,15,7.3468
VISTD,2024-02-21 03:00:00,"0.40",11,-5.5803,15,7.087
VISTD,2024-02-22 03:00:00,"0.10",13,-6.145,12,5.4312
